Nose_x0,Nose_y0,Neck_x1,Neck_y1,RShoulder_x2,RShoulder_y2,Relbow_x3,RElbow_y3,RWrist_x4,RWrist_y4,LShoulder_x5,LShoulder_y5,LElbow_x6,LElbow_y6,LWrist_x7,LWrist_y7,RHip_x8,RHip_y8,RKnee_x9,RKnee_y9,RAnkle_x10,RAnkle_y10,LHip_x11,LHip_y11,LKnee_x12,LKnee_y12,LAnkle_x13,LAnkle_y13,REye_x14,REye_y14,LEye_x15,LEye_y15,REar_x16,REar_y16,LEar_x17,LEar_y17
4,2,3,2,3,2,46,67,0,0,3,3,3,3,3,4,2,2,2,0,5,2,3,1,3,1,6,1,33,53,4,2,0,0,3,2
3,4,3,3,3,2,5,2,0,0,4,2,4,1,3,0,2,1,4,2,5,1,2,2,4,1,5,2,3,3,3,3,0,0,4,4
3,1,3,3,3,3,41,69,0,0,3,3,2,4,3,4,4,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,0,0,2,3
3,4,2,3,4,3,30,75,0,0,2,3,2,1,2,1,5,3,9,1,2,1,2,2,6,2,0,0,3,2,3,2,0,0,3,2
2,1,4,0,3,0,30,75,0,0,3,0,2,0,1,2,4,0,3,1,2,1,4,0,3,1,0,0,2,0,2,0,0,0,3,0
3,1,2,1,3,1,0,0,0,0,2,1,1,1,3,3,2,0,1,1,0,1,3,0,1,0,0,0,2,2,3,2,0,0,2,2
2,3,3,2,4,2,19,73,20,76,1,3,1,4,5,6,6,2,1,0,1,1,3,3,1,0,0,0,20,59,2,3,0,0,1,2
2,3,2,4,2,3,1,4,4,5,2,2,6,2,5,4,3,2,2,3,1,0,5,2,1,3,2,1,0,0,1,3,0,0,3,3
2,3,3,3,4,3,4,4,16,71,3,4,3,3,3,4,6,2,2,2,1,2,4,2,2,2,2,3,14,52,3,1,0,0,2,2
3,1,3,1,2,2,3,2,0,0,3,1,3,2,4,4,4,3,5,3,3,3,3,3,6,3,4,3,3,2,3,3,0,0,3,3
123,4,123,5,121,6,124,9,138,81,125,4,127,7,135,18,127,5,125,5,116,7,130,5,129,5,116,7,122,3,123,4,0,0,124,5
2,1,2,2,1,2,2,3,2,4,3,3,3,4,3,2,2,4,3,2,2,0,3,4,3,1,0,0,2,2,2,2,0,0,3,2
3,0,1,0,0,0,2,1,136,85,3,0,3,1,3,2,2,0,2,1,0,0,3,1,3,1,2,0,3,1,2,1,0,0,2,0
1,0,2,1,1,2,131,74,0,0,3,0,4,2,3,1,1,3,1,0,0,0,3,2,2,0,0,0,1,2,2,2,0,0,1,1
2,2,4,2,6,1,126,71,127,81,0,3,3,1,4,3,7,0,4,2,2,0,3,1,1,2,0,0,3,2,1,2,0,0,2,2
3,2,2,2,2,2,3,2,3,3,4,2,4,4,5,3,2,1,1,0,1,1,3,1,2,1,1,1,2,1,4,1,0,0,3,2
3,1,3,2,1,2,3,3,3,2,3,2,3,1,4,1,3,4,5,2,2,2,3,3,4,1,2,2,3,2,3,2,0,0,4,2
3,2,3,0,4,1,3,0,3,2,3,0,4,2,3,2,2,0,4,3,5,1,4,1,4,2,4,1,3,1,3,1,0,0,2,0
3,0,3,0,4,1,4,1,3,0,4,0,3,0,3,1,3,0,4,0,5,0,2,0,4,0,5,1,4,0,4,0,0,0,4,0
5,1,5,0,5,0,4,0,3,2,2,0,1,1,2,0,4,0,4,0,6,0,2,0,3,0,8,0,4,1,4,1,0,0,4,0
3,1,3,1,3,1,2,2,4,1,4,0,5,1,3,1,1,1,2,1,4,2,2,1,3,1,4,3,3,1,3,0,0,0,4,1
4,2,3,2,4,2,3,2,1,4,4,3,1,2,0,3,2,3,0,4,5,2,3,3,4,4,5,0,4,2,4,3,0,0,4,2
3,2,4,1,2,1,2,1,2,2,3,1,4,2,5,2,3,0,4,0,4,1,4,0,3,1,5,1,3,1,3,1,0,0,2,2
2,1,2,2,3,2,3,2,3,2,3,2,2,2,2,2,3,3,5,0,1,1,2,2,2,0,1,1,3,2,2,2,0,0,3,1
4,0,2,1,2,2,99,74,102,85,4,0,5,1,5,1,1,0,0,1,0,0,5,1,5,2,2,0,2,1,3,2,0,0,2,1
1,2,2,1,7,0,93,71,0,0,1,2,2,3,3,3,6,2,4,1,1,0,2,2,0,1,0,0,2,2,2,1,0,0,3,2
3,2,3,3,2,3,3,2,91,77,2,3,4,2,5,3,5,3,2,2,1,0,4,2,2,2,1,1,3,2,3,2,0,0,2,2
2,3,3,1,3,1,3,2,5,3,4,1,3,2,3,3,5,2,6,2,7,6,5,3,4,2,3,3,2,1,2,2,0,0,3,1
4,1,3,3,3,3,4,2,4,0,3,2,4,2,4,0,2,2,5,3,101,104,3,1,5,2,3,0,3,3,4,2,0,0,3,2
3,0,4,0,3,1,3,1,3,2,3,1,2,2,5,1,1,1,1,0,93,103,3,1,4,1,5,2,4,0,3,0,0,0,4,1
5,1,3,0,3,0,4,0,4,0,4,0,4,1,4,1,2,1,3,1,5,1,4,0,4,1,6,1,79,46,4,1,0,0,4,0
3,1,4,0,2,0,76,64,75,72,5,0,6,0,4,0,1,0,2,1,4,1,3,1,4,1,6,1,72,47,4,1,0,0,4,1
3,1,4,0,4,0,71,63,0,0,4,1,2,0,1,1,4,1,4,0,5,1,2,2,3,0,5,0,4,1,4,2,0,0,3,1
5,2,3,3,73,52,71,63,0,0,3,2,3,3,4,2,4,2,4,0,4,0,4,3,4,0,4,1,4,2,3,1,0,0,4,1
2,1,3,3,64,58,63,70,63,80,2,3,2,3,1,4,5,3,5,2,5,4,2,3,5,2,6,3,3,2,3,2,0,0,3,3
4,2,4,1,2,2,2,2,3,3,3,1,3,1,2,1,3,2,2,1,2,0,4,2,1,1,0,0,3,1,3,1,0,0,2,1
1,0,2,1,1,1,61,72,60,83,4,1,5,1,5,1,2,0,3,2,0,0,4,1,4,2,1,1,58,53,2,0,0,0,4,1
3,2,3,2,4,3,0,0,0,0,2,2,2,3,3,4,5,3,2,3,1,3,4,3,1,3,0,1,53,51,3,2,0,0,2,1
3,3,2,1,4,1,51,66,51,75,2,1,2,2,4,2,4,1,4,1,1,1,2,1,2,2,0,1,2,2,3,2,0,0,3,2
3,1,3,3,0,3,51,66,51,75,5,2,5,2,4,1,3,2,4,1,3,1,5,2,3,0,5,2,51,49,3,2,0,0,3,2
4,1,4,1,4,1,0,0,0,0,4,2,3,0,3,0,3,2,2,4,6,6,4,2,7,4,7,5,0,0,4,1,0,0,3,2
4,1,4,1,5,1,0,0,0,0,3,0,4,0,6,2,3,0,5,1,5,2,3,0,3,0,3,1,0,0,4,0,0,0,5,0
4,0,4,1,2,2,0,0,0,0,5,0,6,0,2,2,1,0,2,3,4,8,3,1,3,2,4,7,36,45,4,0,0,0,4,0
4,2,3,0,4,0,0,0,0,0,4,1,3,3,4,1,2,1,1,2,4,1,3,0,4,2,6,0,36,45,4,1,0,0,5,1
4,1,5,2,2,2,0,0,0,0,5,3,4,1,2,2,2,0,5,4,6,4,2,2,2,4,5,2,0,0,4,2,0,0,4,2
4,3,3,2,4,2,0,0,0,0,3,1,3,3,3,1,3,3,3,1,5,0,3,1,4,0,4,1,0,0,4,2,0,0,3,2
3,0,3,2,5,1,23,69,0,0,3,2,2,0,2,2,5,2,5,2,3,1,3,3,3,2,4,0,0,0,3,1,0,0,3,2
2,2,3,1,1,2,5,2,31,81,3,0,4,1,4,1,4,1,2,0,0,0,5,1,3,1,1,1,18,52,3,1,0,0,2,1
